Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
Q9NBG9,34649,Short scorpion toxin family,59,,Venom gland,,,Disulfide bond:3,Yes,,,,,,,both,37,37,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P08815,6878,Short scorpion toxin family,39,,Venom,,Amidation,Disulfide bond:3; Amidation:1,,,,,,,,both,39,39,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q9TXD1,6878,Short scorpion toxin family,38,,Venom,,,Disulfide bond:3,,,,,,,,both,38,38,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P59869,34647,Short scorpion toxin family,31,,Venom,,Amidation,Disulfide bond:3; Amidation:1,,,,,,,,both,31,31,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P59870,34647,Short scorpion toxin family,31,,Venom,,Amidation,Disulfide bond:3; Amidation:1,,,,,,,,both,31,31,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
Q9NII7,34649,Short scorpion toxin family,60,,,,Amidation,Disulfide bond:3; Amidation:1,Yes,,,,,,,both,38,37,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q8MQL0,34649,Short scorpion toxin family,59,,,,,Disulfide bond:3,Yes,,,,,,,both,37,37,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
O96669,34647,,45,fragment,,,,,,,,,,,,both,45,45,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P56678,6884,Alpha/beta-scorpion toxin family,67,,Venom,LD(50) is 50 mg/kg by intracerebroventricular injection into mice.,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,67,67,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P59356,6884,Alpha/beta-scorpion toxin family,64,,Venom,LD(50) is 34.3 nmol/kg to cockroaches (Blatella germanica).,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,64,64,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P59357,6884,Alpha/beta-scorpion toxin family,66,,Venom,LD(50) is 28.7 nmol/kg to cockroaches (Blatella germanica).,,Disulfide bond:4,,,,,,,,both,66,66,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P58488,34649,Alpha/beta-scorpion toxin family,64,,,,,Disulfide bond:4,,,,,,,,both,64,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9BKJ1,34649,Alpha/beta-scorpion toxin family,85,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,64,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9BKJ0,34649,Alpha/beta-scorpion toxin family,85,,Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,64,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9U8D2,34649,Scorpion toxin 6 family,57,,Venom gland,,,Disulfide bond:3,Yes,,,,,,,both,29,29,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9NJP7,34649,Scorpion toxin 6 family,56,,Venom gland,,,Disulfide bond:3,Yes,,,,,,,both,28,28,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q9U8D1,34649,Scorpion toxin 6 family,56,,Venom gland,,,Disulfide bond:3,Yes,,,,,,,both,28,28,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P56972,55084,,94,,Venom; Venom gland,,,,Yes,,,,,,,both,75,75,Pandinus imperator,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,terrestrial,terrestrial
Q95P89,34649,,60,,,,Amidation,Disulfide bond:3; Amidation:1,Yes,,,,,,,both,32,31,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
Q867F4,6858,Short scorpion toxin family,59,,Muscle; Venom; Venom gland,,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,Yes,,,,,,,both,37,37,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
Q86SD8,6858,Short scorpion toxin family,59,,Venom gland,,Pyrrolidone carboxylic acid,Disulfide bond:3; Pyrrolidone carboxylic acid:1,Yes,,,,,,,both,37,37,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P63019,6878,Alpha/beta-scorpion toxin family,67,,Venom,,,Disulfide bond:4,,,,,,,,both,67,67,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
Q86SE1,112024,Alpha/beta-scorpion toxin family,83,,Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,64,63,Androctonus amoreuxi,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus amoreuxi,terrestrial,terrestrial
P01479,6858,Alpha/beta-scorpion toxin family,83,,Venom,,,Disulfide bond:4,Yes,Yes,,,,,,both,64,63,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P56215,6860,Scorpion toxin 6 family,29,,Venom,,,Disulfide bond:3,,,,,,,,both,29,29,Androctonus mauritanicus mauritanicus,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus mauritanicus,terrestrial,terrestrial
P15220,34648,Short scorpion toxin family,36,,Venom,,,Disulfide bond:4,,,,,,,,both,36,36,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P01488,6871,Alpha/beta-scorpion toxin family,65,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,65,65,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P15229,42519,Short scorpion toxin family,35,,Venom,,,Disulfide bond:4,,,,,,,,both,35,35,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P59897,42200,Alpha/beta-scorpion toxin family,66,,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,66,66,Centruroides infamatus infamatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides infamatus,terrestrial,terrestrial
P18926,6877,Alpha/beta-scorpion toxin family,66,,Venom,,,Disulfide bond:4,,,,,,,,both,66,66,Centruroides tecomanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides tecomanus,terrestrial,terrestrial
P45666,29941,Alpha/beta-scorpion toxin family,66,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,66,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P15223,6878,Alpha/beta-scorpion toxin family,86,,Venom,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,67,65,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P01492,218467,Alpha/beta-scorpion toxin family,87,,Venom; Venom gland,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,65,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P45697,34649,Alpha/beta-scorpion toxin family,84,,Venom; Venom gland,LD(50) is 0.75 mg/kg by intravenous injection into mice.,,Disulfide bond:4,Yes,Yes,,,,,,both,65,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P60277,34647,Alpha/beta-scorpion toxin family,64,,,,,Disulfide bond:4,,,,,,,,both,64,64,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P60252,190115,Scorpion calcine family,66,,Venom gland,,Cleavage on pair of basic residues,Disulfide bond:3,Yes,Yes,,,,,,both,44,33,Opistophthalmus carinatus,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Opistophthalmus,Opistophthalmus carinatus,terrestrial,terrestrial
P15224,6892,Alpha/beta-scorpion toxin family,66,,Venom,,,Disulfide bond:4,,,,,,,,both,66,66,Orthochirus scrobiculosus,Arthropoda,Arachnida,Scorpiones,Buthidae,Orthochirus,Orthochirus scrobiculosus,terrestrial,terrestrial
P60271,190110,Short scorpion toxin family,25,,Venom,,,,,,,,,,,both,25,25,Parabuthus schlechteri,Arthropoda,Arachnida,Scorpiones,Buthidae,Parabuthus,Parabuthus schlechteri,terrestrial,terrestrial
P56608,50343,Alpha/beta-scorpion toxin family,62,,Venom,,,Disulfide bond:4,,,,,,,,both,62,62,Tityus bahiensis,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus bahiensis,terrestrial,terrestrial
P60260,57059,Alpha/beta-scorpion toxin family,26,fragment,Venom,,,,,,,,,,,both,26,26,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P01496,6887,Alpha/beta-scorpion toxin family,80,fragment,Venom,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,67,64,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
Q86SE0,112024,Alpha/beta-scorpion toxin family,86,,Venom; Venom gland,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,66,64,Androctonus amoreuxi,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus amoreuxi,terrestrial,terrestrial
P01484,6858,Alpha/beta-scorpion toxin family,85,,Venom,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,66,64,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P15221,34648,Alpha/beta-scorpion toxin family,62,,Venom,,,Disulfide bond:4,,,,,,,,both,62,62,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P01483,6871,Alpha/beta-scorpion toxin family,65,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,65,65,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P15230,42519,Scorpion toxin 6 family,28,,Venom,,,,,,,,,,,venom_tissue,28,28,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P60163,217898,Alpha/beta-scorpion toxin family,68,,,,,Disulfide bond:4,,,,,,,,both,68,68,Centruroides gracilis,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides gracilis,terrestrial,terrestrial
P18927,6877,Alpha/beta-scorpion toxin family,30,fragment,Venom,,,,,,,,,,,both,30,30,Centruroides tecomanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides tecomanus,terrestrial,terrestrial
P59898,29941,Alpha/beta-scorpion toxin family,66,,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,66,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P01495,6878,Alpha/beta-scorpion toxin family,84,fragment,Venom,LD(50) is 20 ug/kg in mice.,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,66,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P01493,218467,Alpha/beta-scorpion toxin family,87,,Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,68,66,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P08900,6881,Alpha/beta-scorpion toxin family,66,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,66,66,Centruroides suffusus suffusus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides suffusus,terrestrial,terrestrial
P59355,6884,Alpha/beta-scorpion toxin family,64,,Venom,LD(50) is 1.9 mg/kg by intracerebroventricular injection into mice.,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,64,64,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P59360,34649,Alpha/beta-scorpion toxin family,64,,Venom,,,Disulfide bond:4,,,,,,,,both,64,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P45668,34647,Alpha/beta-scorpion toxin family,24,fragment,Venom,LD(50) is 2.25 mg/kg in mice by subcutaneous injection.,,,,,,,,,,both,24,24,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P60253,190115,Scorpion calcine family,66,,Venom gland,,Cleavage on pair of basic residues,Disulfide bond:3,Yes,Yes,,,,,,both,44,33,Opistophthalmus carinatus,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Opistophthalmus,Opistophthalmus carinatus,terrestrial,terrestrial
P56609,50343,Alpha/beta-scorpion toxin family,62,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,62,62,Tityus bahiensis,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus bahiensis,terrestrial,terrestrial
P60261,57059,Alpha/beta-scorpion toxin family,13,fragment,Venom,,,,,,,,,,,both,13,13,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P68410,6887,Alpha/beta-scorpion toxin family,62,,Venom,LD(50) is 6 ng by intracerebroventricular injection.,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,62,62,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
P68411,50344,Alpha/beta-scorpion toxin family,62,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,62,62,Tityus stigmurus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus stigmurus,terrestrial,terrestrial
Q86SD9,112024,Alpha/beta-scorpion toxin family,86,,Venom; Venom gland,,,Disulfide bond:4,Yes,,,,,,,both,67,66,Androctonus amoreuxi,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus amoreuxi,terrestrial,terrestrial
P01480,6858,Alpha/beta-scorpion toxin family,84,,Venom,,,Disulfide bond:4,Yes,Yes,,,,,,both,65,64,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P60268,34648,Short scorpion toxin family,36,,Venom,,,Disulfide bond:4,,,,,,,,both,36,36,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P01485,6871,Alpha/beta-scorpion toxin family,64,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,64,64,Buthus occitanus tunetanus,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
P13488,6869,Alpha/beta-scorpion toxin family,66,,Venom,,,Disulfide bond:4,,,,,,,,both,66,66,Buthus occitanus mardochei,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
Q7Z1K9,29941,Alpha/beta-scorpion toxin family,87,,,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P80076,6878,Alpha/beta-scorpion toxin family,66,,Venom,,,Disulfide bond:4,,,,,,,,both,66,66,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P01494,218467,Alpha/beta-scorpion toxin family,87,,Venom; Venom gland,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,65,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P01487,6885,Alpha/beta-scorpion toxin family,64,,Venom,"LD(50) is 50 ug/kg by subcutaneous injection in mouse, 60 ng/g in Blatella germanica and 120 ng/g in Musca domestica.",,Disulfide bond:4,,,,,,,,both,64,64,Leiurus quinquestriatus quinquestriatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus quinquestriatus,terrestrial,terrestrial
P15227,34649,Alpha/beta-scorpion toxin family,65,,Venom,,,Disulfide bond:4,,,,,,,,both,65,65,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P83400,34647,Short scorpion toxin family,60,,Telson; Venom,LD(50) is 53.1 mg/kg when injected into the thoracic region of insect larvae of H.armigera.,,Disulfide bond:4,Yes,Yes,GO:0009405 (pathogenesis); GO:0005576 (extracellular region),GO:0009405 (pathogenesis),GO:0005576 (extracellular region),,,both,36,35,Hottentotta tamulus,Arthropoda,Arachnida,Scorpiones,Buthidae,Hottentotta,Hottentotta tamulus,terrestrial,terrestrial
P15225,6892,Alpha/beta-scorpion toxin family,67,,Venom,,,Disulfide bond:4,,,,,,,,both,67,67,Orthochirus scrobiculosus,Arthropoda,Arachnida,Scorpiones,Buthidae,Orthochirus,Orthochirus scrobiculosus,terrestrial,terrestrial
P60262,57059,Alpha/beta-scorpion toxin family,29,fragment,Venom,,,,,,,,,,,both,29,29,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P45658,6858,Alpha/beta-scorpion toxin family,84,,Venom; Venom gland,,,Disulfide bond:4,Yes,Yes,,,,,,both,65,64,Androctonus australis,Arthropoda,Arachnida,Scorpiones,Buthidae,Androctonus,Androctonus australis,terrestrial,terrestrial
P60269,34648,Short scorpion toxin family,35,,Venom,,,Disulfide bond:4,,,,,,,,both,35,35,Mesobuthus eupeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Mesobuthus,Mesobuthus eupeus,terrestrial,terrestrial
P59354,6869,Alpha/beta-scorpion toxin family,65,,Venom,,,Disulfide bond:4,,,,,,,,both,65,65,Buthus occitanus mardochei,Arthropoda,Arachnida,Scorpiones,Buthidae,Buthus,Buthus occitanus,terrestrial,terrestrial
Q7Z1K8,29941,Alpha/beta-scorpion toxin family,87,,,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
P45662,6878,Alpha/beta-scorpion toxin family,87,,Venom; Venom gland,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,68,66,Centruroides noxius,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides noxius,terrestrial,terrestrial
P58778,218467,Alpha/beta-scorpion toxin family,66,,Venom,,,Disulfide bond:4,,,,,,,,both,66,66,Centruroides sculpturatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides sculpturatus,terrestrial,terrestrial
P60266,6881,Alpha/beta-scorpion toxin family,66,,Venom,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,66,66,Centruroides suffusus suffusus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides suffusus,terrestrial,terrestrial
P83644,6884,Alpha/beta-scorpion toxin family,65,,Venom,LD(50) is 20.3 +/- 3.0 mg/kg to the insect S.litura.,Amidation,Disulfide bond:4; Amidation:1,,,GO:0006952 (defense response); GO:0009405 (pathogenesis); GO:0005576 (extracellular region); GO:0019871 (sodium channel inhibitor activity),GO:0006952 (defense response); GO:0009405 (pathogenesis),GO:0005576 (extracellular region),GO:0019871 (sodium channel inhibitor activity),,both,65,65,Leiurus hebraeus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus hebraeus,terrestrial,terrestrial
P01489,6885,Alpha/beta-scorpion toxin family,65,,,,Amidation,Disulfide bond:4; Amidation:1,,,,,,,,both,65,65,Leiurus quinquestriatus quinquestriatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Leiurus,Leiurus quinquestriatus,terrestrial,terrestrial
P58328,34649,Alpha/beta-scorpion toxin family,64,,Venom,LD(50) is 4 mg/kg by intravenous injection into mice.,,Disulfide bond:4,,,,,,,,both,64,64,Olivierus martensii,Arthropoda,Arachnida,Scorpiones,Buthidae,Olivierus,Olivierus martensii,terrestrial,terrestrial
P60263,57059,Alpha/beta-scorpion toxin family,27,fragment,Venom,,,,,,,,,,,both,27,27,Tityus discrepans,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus discrepans,terrestrial,terrestrial
P83435,203543,Alpha/beta-scorpion toxin family,62,,Venom,,,Disulfide bond:4,,,,,,,,both,62,62,Tityus fasciolatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus fasciolatus,terrestrial,terrestrial
P45659,6887,Alpha/beta-scorpion toxin family,80,fragment,Venom,,Amidation,Disulfide bond:4; Amidation:1,Yes,,,,,,,both,67,62,Tityus serrulatus,Arthropoda,Arachnida,Scorpiones,Buthidae,Tityus,Tityus serrulatus,terrestrial,terrestrial
Q7Z1K7,29941,Alpha/beta-scorpion toxin family,87,,,,,Disulfide bond:4,Yes,Yes,,,,,,both,68,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
Q7YT61,29941,Alpha/beta-scorpion toxin family,87,,Venom gland,,,Disulfide bond:4,Yes,Yes,,,,,,both,68,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
Q7Z1K6,29941,Alpha/beta-scorpion toxin family,85,,,,,Disulfide bond:4,Yes,Yes,,,,,,both,68,66,Centruroides limpidus limpidus,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,Centruroides limpidus,terrestrial,terrestrial
