Entry,Organism (ID),Protein families,Length,Fragment,Source tissues,Toxic dose,PTM Keywords,PTM Summary,Signal peptide,Propeptide,Gene Ontology (GO),Gene Ontology (biological process),Gene Ontology (cellular component),Gene Ontology (molecular function),Protein existence,ToxProt definition,Mature_length,Active_length,Scientific_Name,Phylum,Class,Order,Family,Genus,Species,Habitat,Habitat_Detailed
P18997,8714,Phospholipase A2 family,32,fragment,Venom,,,,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0090729 (toxin activity),1: Evidence at protein level,both,32,32,Gloydius halys,Chordata,Lepidosauria,Squamata,Viperidae,Gloydius,Gloydius halys,terrestrial,terrestrial
P00610,8682,Phospholipase A2 family,119,,Venom,LD(50) is 0.11 mg/kg by intravenous injection.,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,119,119,Hydrophis schistosus,Chordata,Lepidosauria,Squamata,Elapidae,Hydrophis,Hydrophis schistosus,marine,marine
P19000,8630,Phospholipase A2 family,145,,Venom gland,,Disulfide bond,Disulfide bond:7,Yes,Yes,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),2: Evidence at transcript level,venom_tissue,124,118,Laticauda laticaudata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda laticaudata,marine,marine
Q9I846,8631,Phospholipase A2 family,145,,Venom gland,,Disulfide bond,Disulfide bond:7,Yes,Yes,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),2: Evidence at transcript level,venom_tissue,124,118,Laticauda semifasciata,Chordata,Lepidosauria,Squamata,Elapidae,Laticauda,Laticauda semifasciata,marine,marine
Q8AXW7,54390,Phospholipase A2 family,146,,Venom; Venom gland,,Disulfide bond; Glycoprotein,Disulfide bond:7; Glycosylation:1,Yes,Yes,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,125,119,Micrurus corallinus,Chordata,Lepidosauria,Squamata,Elapidae,Micrurus,Micrurus corallinus,terrestrial,terrestrial
P14556,8658,Phospholipase A2 family,118,,Venom,,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,118,118,Naja pallida,Chordata,Lepidosauria,Squamata,Elapidae,Naja,Naja pallida,terrestrial,terrestrial
P00608,70142,Phospholipase A2 family,119,,Venom,LD(50) is 0.025 mg/kg by intravenous injection.,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,119,119,Notechis scutatus scutatus,Chordata,Lepidosauria,Squamata,Elapidae,Notechis,Notechis scutatus,terrestrial,terrestrial
C0HLF7,2340898,Phospholipase A2 family,107,fragment,Venom,"In monomer B, LD(50) is 0.49 ug/g by intravenous injection into mice. Toxicity is higher in combination with subunit A. In heterodimer A-B, LD(50) is 0.16 ug/g by intravenous injection into mice.",Disulfide bond,Disulfide bond:5,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,107,107,Ophryacus sphenophrys,Chordata,Lepidosauria,Squamata,Viperidae,Ophryacus,Ophryacus sphenophrys,terrestrial,terrestrial
P0DJM6,242058,Phospholipase A2 family,23,fragment,Venom,,Disulfide bond,,,,GO:0016042 (lipid catabolic process); GO:0005576 (extracellular region); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),GO:0016042 (lipid catabolic process),GO:0005576 (extracellular region),GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,23,23,Protobothrops mangshanensis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops mangshanensis,terrestrial,terrestrial
P0DJM7,61225,Phospholipase A2 family,23,fragment,Venom,,Disulfide bond,,,,GO:0016042 (lipid catabolic process); GO:0005576 (extracellular region); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),GO:0016042 (lipid catabolic process),GO:0005576 (extracellular region),GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,23,23,Protobothrops tokarensis,Chordata,Lepidosauria,Squamata,Viperidae,Protobothrops,Protobothrops tokarensis,terrestrial,terrestrial
P20252,8670,Phospholipase A2 family,118,,Venom,LD(50) is 0.09 mg/kg by intravenous injection.,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),1: Evidence at protein level,venom_tissue,118,118,Pseudechis australis,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis australis,terrestrial,terrestrial
Q6EER6,253282,Phospholipase A2 family,122,,Venom; Venom gland,,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,122,122,Sistrurus miliarius streckeri,Chordata,Lepidosauria,Squamata,Viperidae,Sistrurus,Sistrurus miliarius,terrestrial,terrestrial
A8E2V9,109781,Phospholipase A2 family,136,,Venom gland,,Disulfide bond,Disulfide bond:7,Yes,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding),2: Evidence at transcript level,venom_tissue,121,121,Trimeresurus gracilis,Chordata,Lepidosauria,Squamata,Viperidae,Trimeresurus,Trimeresurus gracilis,terrestrial,terrestrial
P14420,73841,Phospholipase A2 family,122,,Venom,Heterodimer: LD(50) is 0.7-1.2 mg/kg by intraperitoneal injection into mice and 0.9-1.3 mg/kg by intravenous injection into mice. Heterodimer: LD(50) is 0.9-1.3 mg/kg by intravenous injection into mice. Monomer: LD(50) is 10-13 mg/kg by intraperitoneal injection into mice. Monomer: LD(50) is 2.2-3.0 mg/kg by intravenous injection into mice.,Disulfide bond,Disulfide bond:7,,,GO:0050482 (arachidonate secretion); GO:0031640 (killing of cells of another organism); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0031640 (killing of cells of another organism); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,122,122,Vipera ammodytes meridionalis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera ammodytes,terrestrial,terrestrial
Q8JFG0,194601,Phospholipase A2 family,138,,Liver; Venom gland,,Disulfide bond,Disulfide bond:7,Yes,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0042130 (negative regulation of T cell proliferation); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0005509 (calcium ion binding); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0005543 (phospholipid binding); GO:0090729 (toxin activity),2: Evidence at transcript level,both,122,122,Vipera aspis aspis,Chordata,Lepidosauria,Squamata,Viperidae,Vipera,Vipera aspis,terrestrial,terrestrial
Q7LZG3,61265,Phospholipase A2 family,34,fragment,Venom,LD(50) is 722 ug/kg by intravenous injection into mice.,Disulfide bond,,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region),GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0046872 (metal ion binding); GO:0090729 (toxin activity),1: Evidence at protein level,both,34,34,Pseudechis papuanus,Chordata,Lepidosauria,Squamata,Elapidae,Pseudechis,Pseudechis papuanus,terrestrial,terrestrial
P43318,42738,Phospholipase A2 family,32,fragment,Tentacle,LD(50) is 6 ug/g by injection.,,,,,GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process); GO:0005576 (extracellular region); GO:0042151 (nematocyst); GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0090729 (toxin activity),GO:0050482 (arachidonate secretion); GO:0016042 (lipid catabolic process); GO:0006644 (phospholipid metabolic process),GO:0005576 (extracellular region); GO:0042151 (nematocyst),GO:0047498 (calcium-dependent phospholipase A2 activity); GO:0047499 (calcium-independent phospholipase A2 activity); GO:0090729 (toxin activity),1: Evidence at protein level,kw_toxin,32,32,Rhopilema nomadica,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhopilema,Rhopilema nomadica,marine,marine
