identifier,Protein families,Phylum,has_fragment,has_signal_peptide
P20476,Phospholipase A2 family,Chordata,no,yes
A8CG86,Phospholipase A2 family,Chordata,no,yes
Q7T3S7,Phospholipase A2 family,Chordata,no,yes
P24293,Phospholipase A2 family,Chordata,no,no
P0C932,Phospholipase A2 family,Chordata,yes,no
P00611,Phospholipase A2 family,Chordata,no,yes
C3W4R6,Phospholipase A2 family,Chordata,no,yes
C0HKB8,Phospholipase A2 family,Chordata,no,no
P00598,Phospholipase A2 family,Chordata,no,yes
P00596,Phospholipase A2 family,Chordata,no,yes
P00602,Phospholipase A2 family,Chordata,no,no
P80966,Phospholipase A2 family,Chordata,no,yes
P00625,Phospholipase A2 family,Chordata,no,yes
P06859,Phospholipase A2 family,Chordata,no,yes
Q91506,Phospholipase A2 family,Chordata,no,no
Q9W7J4,Phospholipase A2 family,Chordata,no,yes
Q45Z30,Phospholipase A2 family,Chordata,no,yes
Q910A1,Phospholipase A2 family,Chordata,no,yes
F8QN52,Phospholipase A2 family,Chordata,no,yes
C1IC46,Phospholipase A2 family,Chordata,yes,yes
P07037,Phospholipase A2 family,Chordata,no,no
P00621,Phospholipase A2 family,Chordata,no,no
P86389,Phospholipase A2 family,Chordata,no,no
P0DUN4,Phospholipase A2 family,Chordata,yes,no
P84397,Phospholipase A2 family,Chordata,yes,no
Q7T2Q4,Phospholipase A2 family,Chordata,no,yes
P0CAS0,Phospholipase A2 family,Chordata,no,yes
P81478,Phospholipase A2 family,Chordata,no,no
A8CG87,Phospholipase A2 family,Chordata,no,yes
A8CG78,Phospholipase A2 family,Chordata,no,yes
P24294,Phospholipase A2 family,Chordata,no,no
P80003,Phospholipase A2 family,Chordata,no,no
B6CQR5,Phospholipase A2 family,Chordata,no,yes
Q91133,Phospholipase A2 family,Chordata,no,yes
P00597,Phospholipase A2 family,Chordata,no,yes
P00600,Phospholipase A2 family,Chordata,no,no
P15445,Phospholipase A2 family,Chordata,no,no
P60044,Phospholipase A2 family,Chordata,yes,no
Q9DF33,Phospholipase A2 family,Chordata,no,yes
Q9I968,Phospholipase A2 family,Chordata,no,yes
Q9W7J3,Phospholipase A2 family,Chordata,no,yes
Q45Z29,Phospholipase A2 family,Chordata,no,yes
F8QN53,Phospholipase A2 family,Chordata,no,yes
C1IC45,Phospholipase A2 family,Chordata,yes,yes
Q6YNQ0,Phospholipase A2 family,Chordata,yes,yes
P00619,Phospholipase A2 family,Chordata,no,yes
P81480,Phospholipase A2 family,Chordata,no,no
P00601,Phospholipase A2 family,Chordata,no,no
P60045,Phospholipase A2 family,Chordata,yes,no
P20251,Phospholipase A2 family,Chordata,no,no
Q45Z28,Phospholipase A2 family,Chordata,no,yes
F8QN51,Phospholipase A2 family,Chordata,no,yes
Q9PUI0,Phospholipase A2 family,Chordata,no,yes
P86456,Phospholipase A2 family,Chordata,no,no
P17934,Phospholipase A2 family,Chordata,no,yes
P81479,Phospholipase A2 family,Chordata,no,no
P59170,Phospholipase A2 family,Chordata,no,yes
Q6T179,Phospholipase A2 family,Chordata,yes,yes
P82895,Phospholipase A2 family,Chordata,yes,no
Q45Z27,Phospholipase A2 family,Chordata,no,yes
Q9PUH9,Phospholipase A2 family,Chordata,no,yes
P59171,Phospholipase A2 family,Chordata,no,yes
P59172,Phospholipase A2 family,Chordata,no,yes
O42189,Phospholipase A2 family,Chordata,no,no
Q8UW31,Phospholipase A2 family,Chordata,no,yes
Q5G291,Phospholipase A2 family,Chordata,yes,yes
P82896,Phospholipase A2 family,Chordata,no,no
Q45Z26,Phospholipase A2 family,Chordata,no,yes
Q9PUH8,Phospholipase A2 family,Chordata,no,yes
Q90251,Phospholipase A2 family,Chordata,yes,yes
P70088,Phospholipase A2 family,Chordata,no,yes
D6MKR0,Phospholipase A2 family,Chordata,no,yes
O42190,Phospholipase A2 family,Chordata,no,no
Q5G290,Phospholipase A2 family,Chordata,yes,yes
Q45Z25,Phospholipase A2 family,Chordata,no,yes
Q9PUH7,Phospholipase A2 family,Chordata,no,yes
Q9PWR6,Phospholipase A2 family,Chordata,no,yes
P31100,Phospholipase A2 family,Chordata,no,yes
O42191,Phospholipase A2 family,Chordata,no,no
Q9YGJ7,Phospholipase A2 family,Chordata,no,yes
O42192,Phospholipase A2 family,Chordata,no,no
P86523,Phospholipase A2 family,Chordata,yes,no
Q9PUH4,Phospholipase A2 family,Chordata,no,yes
Q9PVF1,Phospholipase A2 family,Chordata,yes,yes
Q2YHJ6,Phospholipase A2 family,Chordata,no,yes
P0DJR1,Phospholipase A2 family,Chordata,yes,no
Q800C4,Phospholipase A2 family,Chordata,no,yes
Q7T2R1,Phospholipase A2 family,Chordata,no,yes
P0DKR3,Phospholipase A2 family,Chordata,no,no
Q6H3D0,Phospholipase A2 family,Chordata,no,yes
Q9PUH3,Phospholipase A2 family,Chordata,no,yes
Q802I1,Phospholipase A2 family,Chordata,yes,yes
Q9PVF0,Phospholipase A2 family,Chordata,yes,yes
Q2YHJ5,Phospholipase A2 family,Chordata,no,no
P0DJR2,Phospholipase A2 family,Chordata,yes,no
Q7ZTA6,Phospholipase A2 family,Chordata,no,yes
Q7T3T5,Phospholipase A2 family,Chordata,yes,yes
P0DKR4,Phospholipase A2 family,Chordata,yes,no
P0DJP6,Phospholipase A2 family,Chordata,yes,no
Q9PUH2,Phospholipase A2 family,Chordata,no,yes
Q9PVE9,Phospholipase A2 family,Chordata,no,yes
P0DJP4,Phospholipase A2 family,Chordata,yes,no
P0DJM5,Phospholipase A2 family,Chordata,yes,no
Q92086,Phospholipase A2 family,Chordata,no,yes
Q6H3C9,Phospholipase A2 family,Chordata,no,yes
Q9PUH1,Phospholipase A2 family,Chordata,no,yes
Q7ZTA7,Phospholipase A2 family,Chordata,no,yes
Q9I900,Phospholipase A2 family,Chordata,no,yes
Q6H3C7,Phospholipase A2 family,Chordata,no,yes
Q9PUH0,Phospholipase A2 family,Chordata,no,yes
Q9PVF2,Phospholipase A2 family,Chordata,no,yes
Q7ZTA8,Phospholipase A2 family,Chordata,no,yes
P25498,Phospholipase A2 family,Chordata,no,no
Q9PSN5,Phospholipase A2 family,Chordata,no,no
P0DJP7,Phospholipase A2 family,Chordata,yes,no
Q9PUG9,Phospholipase A2 family,Chordata,no,yes
Q800C3,Phospholipase A2 family,Chordata,no,yes
Q6H3C8,Phospholipase A2 family,Chordata,no,yes
Q9PUG8,Phospholipase A2 family,Chordata,no,yes
Q800C2,Phospholipase A2 family,Chordata,no,yes
P0DJP8,Phospholipase A2 family,Chordata,yes,no
Q9PUG7,Phospholipase A2 family,Chordata,no,yes
Q800C1,Phospholipase A2 family,Chordata,no,yes
P0DJP9,Phospholipase A2 family,Chordata,yes,no
Q6H3C6,Phospholipase A2 family,Chordata,no,no
Q92147,Phospholipase A2 family,Chordata,no,yes
P08872,Phospholipase A2 family,Chordata,no,yes
P00620,Phospholipase A2 family,Chordata,no,no
P86907,Phospholipase A2 family,Chordata,no,no
Q2HZ28,Phospholipase A2 family,Chordata,no,yes
P0DMH0,Phospholipase A2 family,Chordata,yes,no
Q8QG87,Phospholipase A2 family,Chordata,no,yes
P81243,Phospholipase A2 family,Chordata,no,no
Q8AXY1,Phospholipase A2 family,Chordata,no,yes
P0DJ62,Phospholipase A2 family,Chordata,yes,no
G3DT18,Phospholipase A2 family,Chordata,no,yes
D0UGJ0,Phospholipase A2 family,Chordata,no,yes
Q9I8F8,Phospholipase A2 family,Chordata,no,no
Q6YIJ3,Phospholipase A2 family,Chordata,yes,yes
P0C551,Phospholipase A2 family,Chordata,yes,no
P00606,Phospholipase A2 family,Chordata,no,yes
P21789,Phospholipase A2 family,Chordata,no,no
Q2YHJ3,Phospholipase A2 family,Chordata,no,yes
P00623,Phospholipase A2 family,Chordata,no,yes
P00624,Phospholipase A2 family,Chordata,no,yes
Q98996,Phospholipase A2 family,Chordata,no,yes
P0DJP5,Phospholipase A2 family,Chordata,yes,no
Q7SID6,Phospholipase A2 family,Chordata,no,no
P20249,Phospholipase A2 family,Chordata,no,no
P14418,Phospholipase A2 family,Chordata,no,no
Q7LZQ4,Phospholipase A2 family,Chordata,no,no
C0HMB2,Phospholipase A2 family,Chordata,no,no
P84651,Phospholipase A2 family,Chordata,no,no
B5U6Z2,Phospholipase A2 family,Chordata,no,yes
A4FS04,Phospholipase A2 family,Chordata,no,no
P20146,Phospholipase A2 family,Chordata,no,yes
Q9DF56,Phospholipase A2 family,Chordata,no,yes
P0DJJ7,Phospholipase A2 family,Chordata,yes,no
B3EWG8,Phospholipase A2 family,Chordata,yes,no
Q2PG83,Phospholipase A2 family,Chordata,no,yes
Q8JIY9,Phospholipase A2 family,Chordata,no,yes
P20250,Phospholipase A2 family,Chordata,no,no
A8E2V8,Phospholipase A2 family,Chordata,no,yes
Q8UW08,Phospholipase A2 family,Chordata,no,yes
P81236,Phospholipase A2 family,Chordata,no,no
C0HKC4,Phospholipase A2 family,Chordata,no,no
P51972,Phospholipase A2 family,Chordata,no,no
C0HM79,Phospholipase A2 family,Chordata,yes,no
P0DQP9,Phospholipase A2 family,Chordata,yes,no
P86803,Phospholipase A2 family,Chordata,no,no
P0C8M1,Phospholipase A2 family,Chordata,no,no
P0DM51,Phospholipase A2 family,Chordata,yes,no
Q8AY48,Phospholipase A2 family,Chordata,yes,yes
Q8QFW4,Phospholipase A2 family,Chordata,no,yes
Q90WA7,Phospholipase A2 family,Chordata,no,yes
Q7T1R0,Phospholipase A2 family,Chordata,no,yes
P00617,Phospholipase A2 family,Chordata,no,yes
P0DJM9,Phospholipase A2 family,Chordata,yes,no
P0DJN1,Phospholipase A2 family,Chordata,yes,no
P62023,Phospholipase A2 family,Chordata,no,yes
P0DJN0,Phospholipase A2 family,Chordata,yes,no
A8CG89,Phospholipase A2 family,Chordata,no,yes
A8CG82,Phospholipase A2 family,Chordata,no,yes
P00595,Phospholipase A2 family,Chordata,no,no
P0C942,Phospholipase A2 family,Chordata,no,no
Q8UUI0,Phospholipase A2 family,Chordata,no,yes
C0HKB9,Phospholipase A2 family,Chordata,no,no
P0CAS9,Phospholipase A2 family,Chordata,yes,no
P00599,Phospholipase A2 family,Chordata,no,no
P0DKU3,Phospholipase A2 family,Chordata,yes,no
P60043,Phospholipase A2 family,Chordata,yes,no
Q2PG81,Phospholipase A2 family,Chordata,no,yes
P0DJJ8,Phospholipase A2 family,Chordata,no,yes
Q1RP79,Phospholipase A2 family,Chordata,no,yes
P81237,Phospholipase A2 family,Chordata,no,no
Q9PSF9,Phospholipase A2 family,Chordata,yes,no
Q9PUI1,Phospholipase A2 family,Chordata,no,yes
P45881,Phospholipase A2 family,Chordata,no,yes
P86804,Phospholipase A2 family,Chordata,no,no
P0DM52,Phospholipase A2 family,Chordata,yes,no
Q8AY47,Phospholipase A2 family,Chordata,yes,yes
Q8QFW3,Phospholipase A2 family,Chordata,no,yes
Q90WA8,Phospholipase A2 family,Chordata,no,yes
Q7T1R1,Phospholipase A2 family,Chordata,no,yes
P00618,Phospholipase A2 family,Chordata,no,yes
P0DJN3,Phospholipase A2 family,Chordata,yes,no
P0DJN4,Phospholipase A2 family,Chordata,yes,no
A8CG90,Phospholipase A2 family,Chordata,no,yes
P0C943,Phospholipase A2 family,Chordata,no,no
P10116,Phospholipase A2 family,Chordata,no,no
P00603,Phospholipase A2 family,Chordata,no,no
P0DKU4,Phospholipase A2 family,Chordata,yes,no
P08873,Phospholipase A2 family,Chordata,no,yes
P0DJJ9,Phospholipase A2 family,Chordata,no,yes
P0DKR5,Phospholipase A2 family,Chordata,no,no
Q6EER3,Phospholipase A2 family,Chordata,no,yes
P82893,Phospholipase A2 family,Chordata,yes,no
Q1RP78,Phospholipase A2 family,Chordata,no,yes
P20474,Phospholipase A2 family,Chordata,no,yes
P0DQQ0,Phospholipase A2 family,Chordata,no,no
B3A0N3,Phospholipase A2 family,Chordata,yes,no
Q6SLM0,Phospholipase A2 family,Chordata,yes,yes
P00629,Phospholipase A2 family,Chordata,yes,no
P0DJN5,Phospholipase A2 family,Chordata,yes,no
P0DJN7,Phospholipase A2 family,Chordata,yes,no
P86368,Phospholipase A2 family,Chordata,no,no
P00612,Phospholipase A2 family,Chordata,no,no
P00604,Phospholipase A2 family,Chordata,no,no
C7G1G6,Phospholipase A2 family,Chordata,no,yes
P0DJN8,Phospholipase A2 family,Chordata,yes,no
Q75S51,Phospholipase A2 family,Chordata,no,yes
Q02471,Phospholipase A2 family,Chordata,no,yes
P00613,Phospholipase A2 family,Chordata,no,no
P00605,Phospholipase A2 family,Chordata,no,no
Q6SLM1,Phospholipase A2 family,Chordata,yes,yes
P59018,Phospholipase A2 family,Chordata,yes,yes
P84674,Phospholipase A2 family,Chordata,no,no
P00609,Phospholipase A2 family,Chordata,no,no
P00627,Phospholipase A2 family,Chordata,yes,no
P0CAS1,Phospholipase A2 family,Chordata,yes,no
P0CAS2,Phospholipase A2 family,Chordata,no,no
Q9PU97,Phospholipase A2 family,Chordata,yes,yes
Q8UW30,Phospholipase A2 family,Chordata,no,yes
Q9PUH6,Phospholipase A2 family,Chordata,no,yes
P59071,Phospholipase A2 family,Chordata,no,no
C0HKC3,Phospholipase A2 family,Chordata,no,yes
Q9PUH5,Phospholipase A2 family,Chordata,no,yes
P86805,Phospholipase A2 family,Chordata,no,no
Q8UUH9,Phospholipase A2 family,Chordata,no,yes
P20253,Phospholipase A2 family,Chordata,no,no
P84475,Phospholipase A2 family,Chordata,yes,no
P14411,Phospholipase A2 family,Chordata,yes,no
Q9PTA1,Phospholipase A2 family,Chordata,yes,yes
P86806,Phospholipase A2 family,Chordata,no,no
P86169,Phospholipase A2 family,Chordata,no,no
P24027,Phospholipase A2 family,Chordata,no,yes
Q9I847,Phospholipase A2 family,Chordata,no,yes
P81166,Phospholipase A2 family,Chordata,no,no
P59264,Phospholipase A2 family,Chordata,no,no
P20254,Phospholipase A2 family,Chordata,no,no
P20258,Phospholipase A2 family,Chordata,no,no
P23026,Phospholipase A2 family,Chordata,no,yes
P0DJQ0,Phospholipase A2 family,Chordata,yes,no
P00626,Phospholipase A2 family,Chordata,no,yes
P0CG56,Phospholipase A2 family,Chordata,no,no
P0DJN6,Phospholipase A2 family,Chordata,yes,no
O42187,Phospholipase A2 family,Chordata,no,yes
P81167,Phospholipase A2 family,Chordata,no,no
P59265,Phospholipase A2 family,Chordata,no,no
P04056,Phospholipase A2 family,Chordata,no,no
P20259,Phospholipase A2 family,Chordata,no,no
Q6EER2,Phospholipase A2 family,Chordata,no,yes
Q6H3C5,Phospholipase A2 family,Chordata,no,no
P14424,Phospholipase A2 family,Chordata,no,yes
Q9PTA6,Phospholipase A2 family,Chordata,yes,yes
P0CAS3,Phospholipase A2 family,Chordata,no,no
P62022,Phospholipase A2 family,Chordata,no,yes
C0HK05,Phospholipase A2 family,Chordata,yes,no
A0A193CHJ5,Phospholipase A2 family,Chordata,no,yes
Q9I845,Phospholipase A2 family,Chordata,no,yes
P20256,Phospholipase A2 family,Chordata,no,no
P11407,Phospholipase A2 family,Chordata,no,yes
P86974,Phospholipase A2 family,Chordata,no,no
Q7LZQ6,Phospholipase A2 family,Chordata,yes,no
Q9PTA5,Phospholipase A2 family,Chordata,yes,yes
P0CAS4,Phospholipase A2 family,Chordata,no,no
C0HM14,Phospholipase A2 family,Chordata,yes,no
C0HK16,Phospholipase A2 family,Chordata,no,no
Q9I844,Phospholipase A2 family,Chordata,no,yes
P04057,Phospholipase A2 family,Chordata,no,no
P0CAS5,Phospholipase A2 family,Chordata,no,no
Q9I843,Phospholipase A2 family,Chordata,no,yes
P20257,Phospholipase A2 family,Chordata,no,no
P0CAS6,Phospholipase A2 family,Chordata,no,no
Q9I842,Phospholipase A2 family,Chordata,no,yes
P20255,Phospholipase A2 family,Chordata,no,no
P0CAS7,Phospholipase A2 family,Chordata,no,no
Q9I837,Phospholipase A2 family,Chordata,no,yes
Q8UUH8,Phospholipase A2 family,Chordata,no,yes
P0DJM8,Phospholipase A2 family,Chordata,yes,no
Q8UUH7,Phospholipase A2 family,Chordata,no,yes
Q71QE8,Phospholipase A2 family,Chordata,no,yes
Q805A2,Phospholipase A2 family,Chordata,no,yes
Q8JIG0,Phospholipase A2 family,Chordata,no,yes
A8CG84,Phospholipase A2 family,Chordata,no,yes
P84472,Phospholipase A2 family,Chordata,yes,no
Q90W39,Phospholipase A2 family,Chordata,no,yes
P84474,Phospholipase A2 family,Chordata,yes,no
P00628,Phospholipase A2 family,Chordata,yes,no
Q02517,Phospholipase A2 family,Chordata,no,yes
P06860,Phospholipase A2 family,Chordata,no,no
Q90Y77,Phospholipase A2 family,Chordata,no,yes
P59359,Phospholipase A2 family,Chordata,no,yes
P0DKT6,Phospholipase A2 family,Chordata,yes,no
P00622,Phospholipase A2 family,Chordata,no,no
P0CAR8,Phospholipase A2 family,Chordata,yes,no
C0HJL8,Phospholipase A2 family,Chordata,no,no
Q6EER4,Phospholipase A2 family,Chordata,no,yes
Q9DF52,Phospholipase A2 family,Chordata,no,yes
A6MEY4,Phospholipase A2 family,Chordata,no,yes
Q9PTA7,Phospholipase A2 family,Chordata,yes,yes
P0DPS4,Phospholipase A2 family,Chordata,no,no
Q6EER5,Phospholipase A2 family,Chordata,no,no
Q2YHJ2,Phospholipase A2 family,Chordata,no,yes
Q2YHJ7,Phospholipase A2 family,Chordata,no,yes
P81458,Phospholipase A2 family,Chordata,no,no
Q1ZY03,Phospholipase A2 family,Chordata,no,yes
P04417,Phospholipase A2 family,Chordata,no,no
P18997,Phospholipase A2 family,Chordata,yes,no
P00610,Phospholipase A2 family,Chordata,no,no
P19000,Phospholipase A2 family,Chordata,no,yes
Q9I846,Phospholipase A2 family,Chordata,no,yes
Q8AXW7,Phospholipase A2 family,Chordata,no,yes
P14556,Phospholipase A2 family,Chordata,no,no
P00608,Phospholipase A2 family,Chordata,no,no
C0HLF7,Phospholipase A2 family,Chordata,yes,no
P0DJM6,Phospholipase A2 family,Chordata,yes,no
P0DJM7,Phospholipase A2 family,Chordata,yes,no
P20252,Phospholipase A2 family,Chordata,no,no
Q6EER6,Phospholipase A2 family,Chordata,no,no
A8E2V9,Phospholipase A2 family,Chordata,no,yes
P14420,Phospholipase A2 family,Chordata,no,no
Q8JFG0,Phospholipase A2 family,Chordata,no,yes
Q10755,Phospholipase A2 family,Chordata,no,no
P31854,Phospholipase A2 family,Chordata,no,yes
P31859,Phospholipase A2 family,Chordata,yes,no
F8QN54,Phospholipase A2 family,Chordata,no,yes
P0DKT7,Phospholipase A2 family,Chordata,yes,no
P20260,Phospholipase A2 family,Chordata,yes,no
P0CAT0,Phospholipase A2 family,Chordata,yes,no
P0CAT1,Phospholipase A2 family,Chordata,yes,no
P49121,Phospholipase A2 family,Chordata,no,yes
Q6JK69,Phospholipase A2 family,Chordata,no,yes
I6L8L6,Phospholipase A2 family,Chordata,no,no
P0DUP0,Phospholipase A2 family,Chordata,yes,no
Q90249,Phospholipase A2 family,Chordata,no,yes
P82114,Phospholipase A2 family,Chordata,no,yes
P0DMJ9,Phospholipase A2 family,Chordata,yes,no
P58399,Phospholipase A2 family,Chordata,no,no
P10117,Phospholipase A2 family,Chordata,no,no
P0CAS8,Phospholipase A2 family,Chordata,yes,no
P00607,Phospholipase A2 family,Chordata,no,no
P24605,Phospholipase A2 family,Chordata,no,yes
P0DTS8,Phospholipase A2 family,Chordata,no,no
P0DUP9,Phospholipase A2 family,Chordata,yes,no
Q9I834,Phospholipase A2 family,Chordata,no,no
P0DMK0,Phospholipase A2 family,Chordata,yes,no
P82287,Phospholipase A2 family,Chordata,no,no
P81165,Phospholipase A2 family,Chordata,no,no
P0DUP2,Phospholipase A2 family,Chordata,no,no
Q9PVE3,Phospholipase A2 family,Chordata,no,yes
P58464,Phospholipase A2 family,Chordata,no,no
Q9PRT7,Phospholipase A2 family,Chordata,yes,no
P0DUN8,Phospholipase A2 family,Chordata,yes,no
P70090,Phospholipase A2 family,Chordata,no,yes
P70089,Phospholipase A2 family,Chordata,no,yes
P0C616,Phospholipase A2 family,Chordata,no,yes
C0HJW8,Phospholipase A2 family,Chordata,yes,no
P29601,Phospholipase A2 family,Chordata,no,no
Q2YHJ9,Phospholipase A2 family,Chordata,no,yes
P18998,Phospholipase A2 family,Chordata,no,yes
Q6EAN6,Phospholipase A2 family,Chordata,no,yes
P04084,Phospholipase A2 family,Chordata,no,no
P0DKL7,Phospholipase A2 family,Chordata,yes,no
P86524,Phospholipase A2 family,Chordata,yes,no
C0HKC1,Phospholipase A2 family,Chordata,no,no
P04361,Phospholipase A2 family,Chordata,no,no
C0HKC2,Phospholipase A2 family,Chordata,no,yes
P86453,Phospholipase A2 family,Chordata,no,no
P86975,Phospholipase A2 family,Chordata,no,no
Q9PVF3,Phospholipase A2 family,Chordata,no,yes
Q8UVU7,Phospholipase A2 family,Chordata,no,yes
Q2YHJ4,Phospholipase A2 family,Chordata,no,yes
Q2YHJ8,Phospholipase A2 family,Chordata,no,yes
P82950,Phospholipase A2 family,Chordata,no,no
G9I930,Phospholipase A2 family,Chordata,no,yes
Q45Z46,Phospholipase A2 family,Chordata,no,yes
P0DKT8,Phospholipase A2 family,Chordata,yes,no
P00615,Phospholipase A2 family,Chordata,no,yes
Q3HLQ4,Phospholipase A2 family,Chordata,no,yes
P23027,Phospholipase A2 family,Chordata,no,no
P86525,Phospholipase A2 family,Chordata,yes,no
P0DKT9,Phospholipase A2 family,Chordata,yes,no
P0CG57,Phospholipase A2 family,Chordata,no,no
P30811,Phospholipase A2 family,Chordata,no,yes
P0DJQ1,Phospholipase A2 family,Chordata,yes,no
Q9PVF4,Phospholipase A2 family,Chordata,no,yes
P23028,Phospholipase A2 family,Chordata,no,yes
Q6H3D6,Phospholipase A2 family,Chordata,no,yes
Q6H3D4,Phospholipase A2 family,Chordata,no,yes
Q6H3D2,Phospholipase A2 family,Chordata,no,yes
P0DKU0,Phospholipase A2 family,Chordata,yes,no
P00616,Phospholipase A2 family,Chordata,no,yes
Q6H3D3,Phospholipase A2 family,Chordata,no,yes
Q6H3D7,Phospholipase A2 family,Chordata,no,yes
Q6H3D5,Phospholipase A2 family,Chordata,no,yes
Q6H3D1,Phospholipase A2 family,Chordata,no,no
P0DJQ2,Phospholipase A2 family,Chordata,yes,no
P17935,Phospholipase A2 family,Chordata,no,yes
Q2PWA3,Phospholipase A2 family,Chordata,no,yes
P48650,Phospholipase A2 family,Chordata,no,no
P0DMT3,Phospholipase A2 family,Chordata,no,no
P0DMT2,Phospholipase A2 family,Chordata,no,no
B5U6Y4,Phospholipase A2 family,Chordata,no,yes
P0DMT1,Phospholipase A2 family,Chordata,no,no
F8QN50,Phospholipase A2 family,Chordata,no,yes
P0DUP1,Phospholipase A2 family,Chordata,yes,no
P0DI92,Phospholipase A2 family,Chordata,yes,no
P0DUN6,Phospholipase A2 family,Chordata,yes,no
Q9IAT9,Phospholipase A2 family,Chordata,no,no
P80963,Phospholipase A2 family,Chordata,no,yes
Q8UVZ7,Phospholipase A2 family,Chordata,no,yes
P08878,Phospholipase A2 family,Chordata,no,yes
O57385,Phospholipase A2 family,Chordata,no,yes
O42188,Phospholipase A2 family,Chordata,no,no
P0DKU1,Phospholipase A2 family,Chordata,no,no
P0DUN7,Phospholipase A2 family,Chordata,no,no
Q92152,Phospholipase A2 family,Chordata,no,yes
P0DUN9,Phospholipase A2 family,Arthropoda,yes,no
P84776,Phospholipase A2 family,Chordata,no,no
P22640,Phospholipase A2 family,Chordata,no,no
Q8JFG1,Phospholipase A2 family,Chordata,no,yes
Q10754,Phospholipase A2 family,Chordata,no,yes
A4VBF0,Phospholipase A2 family,Chordata,no,yes
P34180,Phospholipase A2 family,Chordata,no,yes
P14615,Phospholipase A2 family,Chordata,no,no
Q92084,Phospholipase A2 family,Chordata,no,yes
Q92085,Phospholipase A2 family,Chordata,no,yes
P0DKX1,Phospholipase A2 family,Chordata,yes,no
P14421,Phospholipase A2 family,Chordata,no,no
Q45Z42,Phospholipase A2 family,Chordata,no,yes
P59067,Phospholipase A2 family,Chordata,yes,no
P59068,Phospholipase A2 family,Chordata,yes,no
P59069,Phospholipase A2 family,Chordata,yes,no
P59070,Phospholipase A2 family,Chordata,yes,no
P00614,Phospholipase A2 family,Chordata,no,no
P0DUG4,Phospholipase A2 family,Chordata,yes,no
Q7LZG2,Phospholipase A2 family,Chordata,yes,no
P0DP54,Phospholipase A2 family,Chordata,no,yes
P0DM49,Phospholipase A2 family,Chordata,yes,no
P0DM50,Phospholipase A2 family,Chordata,yes,no
Q8WS88,Phospholipase A2 family,Cnidaria,no,yes
Q6PXP0,Phospholipase A2 family,Arthropoda,no,no
Q9BMK4,Phospholipase A2 family,Arthropoda,no,no
Q7M4I5,Phospholipase A2 family,Arthropoda,no,no
P00630,Phospholipase A2 family,Arthropoda,no,yes
P59066,Phospholipase A2 family,Chordata,yes,no
Q7M4I6,Phospholipase A2 family,Arthropoda,no,no
P82971,Phospholipase A2 family,Arthropoda,no,no
P0DUN5,Phospholipase A2 family,Chordata,yes,no
P0DV82,Phospholipase A2 family,Chordata,yes,no
Q9PRZ0,Phospholipase A2 family,Chordata,yes,no
C0HJC1,Phospholipase A2 family,Chordata,no,no
P86780,Phospholipase A2 family,Cnidaria,yes,no
B3EWQ8,Phospholipase A2 family,Chordata,yes,no
Q3YAU5,Phospholipase A2 family,Arthropoda,yes,no
D2X8K2,Phospholipase A2 family,Cnidaria,no,no
P18999,Phospholipase A2 family,Chordata,yes,no
P04362,Phospholipase A2 family,Chordata,yes,no
P0DMI6,Phospholipase A2 family,Arthropoda,no,no
P0C8L9,Phospholipase A2 family,Arthropoda,no,yes
Q6T178,Phospholipase A2 family,Arthropoda,no,no
B3EWP6,Phospholipase A2 family,Chordata,yes,no
C0HLB8,Phospholipase A2 family,Chordata,yes,no
Q7LZG5,Phospholipase A2 family,Chordata,yes,no
P0DKU2,Phospholipase A2 family,Arthropoda,no,yes
C0HLF0,Phospholipase A2 family,Chordata,no,no
Q7LZG3,Phospholipase A2 family,Chordata,yes,no
P43318,Phospholipase A2 family,Cnidaria,yes,no
C1JAR9,Phospholipase A2 family,Arthropoda,no,yes
P84736,Phospholipase A2 family,Chordata,yes,no
A7LCJ2,Phospholipase A2 family,Cnidaria,no,yes
I7GQA7,Phospholipase A2 family,Arthropoda,no,yes
P0DXZ6,Phospholipase A2 family,Arthropoda,no,yes
Q27042,Other,Arthropoda,no,yes
Q7M3V4,,Arthropoda,no,no
Q7M3V3,,Arthropoda,no,no
P81863,Other,Chordata,yes,no
P81865,Other,Chordata,no,no
P81864,Other,Chordata,yes,no
P23067,Other,Chordata,no,no
P81866,Other,Chordata,no,no
P81861,Other,Chordata,no,no
P81862,Other,Chordata,no,no
P86821,,Arthropoda,no,yes
J3SEZ3,Other,Chordata,no,yes
J3SBP3,Other,Chordata,no,yes
P0DQQ4,Other,Chordata,no,no
W8E7D1,Other,Chordata,no,yes
A0A2D0TC04,Other,Chordata,no,no
P0DQN1,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
P0DQN2,Neurotoxin 10 (Hwtx-1) family,Arthropoda,no,no
W4VSC2,Other,Arthropoda,no,yes
P0DP56,Other,Chordata,no,yes
C0HJW4,Short scorpion toxin superfamily,Arthropoda,no,no
A0A6B9KZ89,Other,Arthropoda,no,yes
A0A6B9KZ79,Other,Arthropoda,no,yes
A0A6B9L3M7,Other,Arthropoda,no,yes
A0A6B9KZ59,Other,Arthropoda,no,yes
A0A7M6UNN1,Other,Arthropoda,no,yes
